col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27
30982,619645,520,3.594,0,486.374,0.000,0.000,33.626,1.000,0.000,4,522.832,-3.472,20.536,-0.645,0.184351,29.424,522.438,-3.083,20.834,-0.540,0.209275,21.126,16.705,522.440,15.938,35
30983,619665,526,3.609,0,486.202,0.000,0.000,39.798,1.000,0.000,4,523.416,3.168,20.673,-0.626,0.184351,29.424,523.188,3.562,21.091,-0.506,0.210610,21.347,16.851,523.278,14.674,35
30984,619685,525,3.703,0,486.202,0.000,0.000,38.798,1.000,0.000,4,523.708,1.584,18.885,-0.211,0.184351,29.424,523.619,1.812,19.121,-0.070,0.237841,19.126,14.577,523.619,18.026,35
30985,619705,512,3.711,0,486.202,0.000,0.000,25.798,1.000,0.000,4,521.550,-11.708,25.023,-0.672,0.184351,29.424,521.593,-11.619,25.327,-0.536,0.174397,25.614,21.147,521.029,15.938,35
30986,619725,528,3.586,0,486.202,0.000,0.000,41.798,1.000,0.000,4,522.739,6.450,26.722,-0.148,0.184351,29.424,522.704,6.407,27.029,-0.038,0.173433,27.031,22.343,522.529,16.607,35
30987,619745,538,3.617,0,486.202,0.000,0.000,51.798,1.000,0.000,4,525.552,15.261,37.845,0.679,0.184351,29.424,524.630,15.296,38.142,0.756,0.125926,38.713,33.838,524.618,29.294,35
30991,619827,533,3.484,0,486.202,0.000,0.000,46.798,1.000,0.000,4,526.576,7.876,52.525,0.373,0.184351,29.424,525.454,8.606,51.611,0.560,0.123154,51.924,45.530,525.789,40.308,35
30992,619845,520,3.570,0,486.202,0.000,0.000,33.798,1.000,0.000,4,525.364,-6.576,53.084,-0.245,0.184351,29.424,524.756,-5.454,51.668,-0.008,0.127878,51.668,45.061,525.007,40.308,35
30993,619865,524,3.688,0,486.202,0.000,0.000,37.798,1.000,0.000,4,525.112,-1.364,49.758,-0.700,0.184351,29.424,524.652,-0.756,48.657,-0.424,0.138466,48.837,42.075,524.859,37.226,35
30994,619885,525,3.562,0,486.202,0.000,0.000,38.798,1.000,0.000,4,525.091,-0.112,48.925,-0.471,0.184351,29.424,524.702,0.348,47.549,-0.155,0.143482,47.573,40.748,524.880,37.226,35
30995,619905,524,3.766,0,486.202,0.000,0.000,37.798,1.000,0.000,4,524.890,-1.091,48.659,-0.384,0.184351,29.424,524.600,-0.702,47.147,-0.040,0.145211,47.149,40.302,524.730,31.736,35
30996,619925,526,3.750,0,486.031,0.000,0.000,39.969,1.000,0.000,4,525.095,1.110,48.765,-0.313,0.184351,29.424,524.803,1.400,47.239,0.046,0.145049,47.241,40.389,524.943,31.736,35
30997,619945,527,3.828,0,486.031,0.000,0.000,40.969,1.000,0.000,4,525.446,1.905,48.142,-0.006,0.184351,29.424,525.126,2.197,46.440,0.369,0.147252,46.576,39.718,525.286,31.736,35
30998,619965,525,3.594,0,486.374,0.000,0.000,38.626,1.000,0.000,4,525.364,-0.446,47.116,0.195,0.184351,29.424,525.107,-0.126,45.354,0.574,0.149911,45.684,38.835,525.238,31.736,35
30999,619985,524,3.586,0,486.374,0.000,0.000,37.626,1.000,0.000,4,525.112,-1.364,47.229,0.109,0.184351,29.424,524.942,-1.107,45.486,0.482,0.149216,45.718,38.896,525.042,33.030,35
31000,620007,518,3.781,0,486.374,0.000,0.000,31.626,1.000,0.000,4,523.183,-6.354,47.242,0.095,0.184351,29.424,523.406,-6.338,45.764,0.444,0.147125,45.960,39.198,523.446,35.773,35
31001,620027,517,3.672,0,486.202,0.000,0.000,30.798,1.000,0.000,4,522.043,-6.183,48.522,-0.372,0.184351,29.424,522.491,-6.406,47.375,-0.055,0.142832,47.378,40.611,522.510,37.226,35
31002,620045,528,3.672,0,486.202,0.000,0.000,41.798,1.000,0.000,4,523.141,5.957,50.286,-0.154,0.184351,29.424,523.260,5.509,48.714,0.130,0.139552,48.731,41.931,523.402,33.030,35
31003,620065,520,3.586,0,486.202,0.000,0.000,33.798,1.000,0.000,4,522.562,-3.141,43.874,0.275,0.184351,29.424,522.734,-3.260,42.212,0.548,0.161165,42.512,35.661,522.905,37.226,35
31004,620085,523,3.766,0,486.202,0.000,0.000,36.798,1.000,0.000,4,522.643,0.438,41.878,-0.026,0.184351,29.424,522.779,0.266,40.405,0.241,0.166751,40.463,33.716,522.919,35.773,35
31005,620105,532,3.773,0,486.202,0.000,0.000,45.798,1.000,0.000,4,524.368,9.357,34.508,-0.321,0.184351,29.424,524.628,9.221,33.012,-0.063,0.200572,33.016,26.394,524.404,33.030,35
31008,620165,527,3.641,0,486.031,0.000,0.000,40.969,1.000,0.000,4,526.252,0.917,22.904,0.360,0.184351,29.424,526.490,0.692,22.207,0.537,0.262611,22.495,16.588,526.261,31.736,35
31009,620185,525,3.594,0,486.031,0.000,0.000,38.969,1.000,0.000,4,526.021,-1.252,22.995,0.243,0.184351,29.424,526.134,-1.490,22.301,0.370,0.238705,22.438,17.082,525.912,15.938,35
31010,620207,525,3.633,0,486.031,0.000,0.000,38.969,1.000,0.000,4,525.228,-0.280,18.602,-0.037,0.184351,29.424,525.046,-0.063,18.103,0.003,0.263028,18.103,13.341,524.866,15.938,35
31011,620227,517,3.680,0,486.374,0.000,0.000,30.626,1.000,0.000,4,523.711,-8.228,21.751,-0.380,0.184351,29.424,523.344,-8.046,21.180,-0.362,0.211585,21.311,16.802,523.059,15.938,35
31012,620247,516,3.523,0,486.374,0.000,0.000,29.626,1.000,0.000,4,522.290,-7.711,24.291,-0.760,0.184351,29.424,521.950,-7.344,23.445,-0.746,0.189782,24.001,19.446,521.461,15.938,35
31013,620265,525,3.672,0,486.374,0.000,0.000,38.626,1.000,0.000,4,522.789,2.710,24.851,-0.570,0.184351,29.424,522.535,3.050,24.130,-0.559,0.191907,24.442,19.751,522.307,14.674,35
31014,620285,527,3.641,0,486.374,0.000,0.000,40.626,1.000,0.000,4,523.566,4.211,25.829,-0.415,0.184351,29.424,523.379,4.465,25.176,-0.405,0.189042,25.341,20.550,523.245,18.026,35
31015,620305,525,3.578,0,486.374,0.000,0.000,38.626,1.000,0.000,4,523.830,1.434,25.730,-0.438,0.184351,29.424,523.693,1.621,25.042,-0.434,0.193608,25.230,20.346,523.602,18.026,35
31016,620325,528,3.750,0,486.202,0.000,0.000,41.798,1.000,0.000,4,524.599,4.170,26.739,-0.207,0.184351,29.424,524.506,4.307,26.112,-0.213,0.188824,26.157,21.218,524.599,15.938,35
31017,620345,522,3.578,0,486.202,0.000,0.000,35.798,1.000,0.000,4,524.120,-2.599,26.954,-0.269,0.184351,29.424,524.031,-2.506,26.330,-0.282,0.189568,26.410,21.403,523.977,14.674,35
31018,620365,526,3.719,0,486.202,0.000,0.000,39.798,1.000,0.000,4,524.466,1.880,26.357,0.030,0.184351,29.424,524.417,1.969,25.826,0.013,0.195821,25.827,20.769,524.423,15.938,35
31019,620385,533,3.656,0,486.202,0.000,0.000,46.798,1.000,0.000,4,526.040,8.534,27.379,0.775,0.184351,29.424,525.998,8.583,26.925,0.759,0.184247,27.501,22.434,526.256,16.607,35
31020,620407,523,3.664,0,486.202,0.000,0.000,36.798,1.000,0.000,4,525.624,-3.217,24.404,0.673,0.184351,29.424,525.534,-3.200,24.013,0.694,0.208213,24.494,19.394,525.640,18.026,35
31021,620427,527,3.648,0,486.202,0.000,0.000,40.798,1.000,0.000,4,525.877,1.376,23.650,0.899,0.184351,29.424,525.841,1.466,23.205,0.930,0.209307,24.071,19.032,525.958,15.938,35
31022,620447,528,3.641,0,486.202,0.000,0.000,41.798,1.000,0.000,4,526.269,2.123,23.707,0.983,0.184351,29.424,526.283,2.159,23.249,1.025,0.205086,24.300,19.317,526.425,15.938,35
31023,620465,526,3.742,0,486.202,0.000,0.000,39.798,1.000,0.000,4,526.219,-0.269,20.048,0.502,0.184351,29.424,526.213,-0.283,19.750,0.550,0.247427,20.053,15.091,526.329,15.938,35
31024,620485,526,3.711,0,486.202,0.000,0.000,39.798,1.000,0.000,4,526.179,-0.219,14.649,-0.040,0.184351,29.424,526.144,-0.213,14.676,0.021,0.322558,14.676,9.942,526.255,15.938,35
31026,620525,527,3.703,0,486.202,0.000,0.000,40.798,1.000,0.000,4,526.303,0.854,14.558,0.014,0.184351,29.424,526.349,0.897,14.551,0.105,0.274014,14.562,10.572,526.440,7.764,35
31027,620545,523,3.594,0,486.202,0.000,0.000,36.798,1.000,0.000,4,525.694,-3.303,15.018,-0.089,0.184351,29.424,525.479,-3.349,15.012,0.012,0.259586,15.012,11.115,525.386,8.110,35
31028,620565,529,3.688,0,486.031,0.000,0.000,42.969,1.000,0.000,4,526.304,3.306,14.686,0.278,0.184351,29.424,526.405,3.521,14.621,0.395,0.262929,14.777,10.892,526.575,7.110,35
31029,620585,512,3.773,0,486.031,0.000,0.000,25.969,1.000,0.000,4,523.667,-14.304,24.810,-0.424,0.184351,29.424,524.192,-14.405,25.048,-0.323,0.153615,25.152,21.288,522.704,9.233,35
31030,620605,523,3.625,0,486.031,0.000,0.000,36.969,1.000,0.000,4,523.544,-0.667,21.624,-0.045,0.184351,29.424,523.961,-1.192,21.986,0.020,0.194223,21.986,17.716,522.751,18.026,35
31031,620627,532,3.688,0,486.202,0.000,0.000,45.798,1.000,0.000,4,525.322,8.188,21.272,0.687,0.184351,29.424,525.773,7.801,21.463,0.677,0.201693,21.921,17.500,524.847,18.026,35
31032,620647,521,3.664,0,486.202,0.000,0.000,34.798,1.000,0.000,4,524.525,-4.322,21.723,0.260,0.184351,29.424,524.793,-4.773,22.017,0.215,0.205299,22.063,17.534,524.055,16.607,35
31033,620667,519,3.633,0,486.374,0.000,0.000,32.626,1.000,0.000,4,523.506,-5.525,23.207,-0.088,0.184351,29.424,523.664,-5.793,23.585,-0.156,0.194820,23.610,19.010,522.957,15.938,35
31034,620685,519,3.664,0,486.374,0.000,0.000,32.626,1.000,0.000,4,522.676,-4.506,23.089,-0.522,0.184351,29.424,522.741,-4.664,23.405,-0.604,0.197877,23.770,19.066,522.092,15.938,35
31035,620705,520,3.703,0,486.374,0.000,0.000,33.626,1.000,0.000,4,522.182,-2.676,23.105,-0.525,0.184351,29.424,522.192,-2.741,23.452,-0.616,0.200272,23.832,19.059,521.632,15.938,35
31036,620725,524,3.672,0,486.202,0.000,0.000,37.798,1.000,0.000,4,522.518,1.818,23.090,-0.529,0.184351,29.424,522.558,1.808,23.412,-0.624,0.202383,23.801,18.984,522.154,15.938,35
31037,620745,533,3.672,0,486.202,0.000,0.000,46.798,1.000,0.000,4,524.450,10.482,25.036,-0.431,0.184351,29.424,524.536,10.442,25.287,-0.531,0.189371,25.569,20.727,524.546,15.938,35
31038,620765,520,3.531,0,486.374,0.000,0.000,33.626,1.000,0.000,4,523.630,-4.450,25.674,-0.702,0.184351,29.424,523.694,-4.536,25.895,-0.808,0.185521,26.548,21.623,523.665,18.778,35
31039,620785,537,3.703,0,486.374,0.000,0.000,50.626,1.000,0.000,4,526.094,13.370,34.571,0.128,0.184351,29.424,525.605,13.306,34.888,0.017,0.143643,34.888,29.877,526.671,15.938,35
31040,620805,521,3.672,0,486.374,0.000,0.000,34.626,1.000,0.000,4,525.155,-5.094,35.752,-0.196,0.184351,29.424,524.925,-4.605,35.759,-0.286,0.147640,35.841,30.549,525.876,28.142,35
31041,620827,525,3.539,0,486.202,0.000,0.000,38.798,1.000,0.000,4,525.103,-0.127,35.472,-0.303,0.184351,29.424,524.947,0.063,35.465,-0.373,0.158902,35.604,29.947,525.614,25.969,35
31042,620847,523,3.578,0,486.202,0.000,0.000,36.798,1.000,0.000,4,524.716,-2.103,35.625,-0.397,0.184351,29.424,524.634,-1.947,35.580,-0.460,0.160892,35.792,30.033,525.155,24.943,35
31044,620885,521,3.516,0,486.202,0.000,0.000,34.798,1.000,0.000,4,523.171,-2.662,37.010,-0.849,0.184351,29.424,523.322,-2.755,36.876,-0.917,0.157015,37.717,31.795,523.535,25.969,35
31045,620905,524,3.695,0,486.202,0.000,0.000,37.798,1.000,0.000,4,523.324,0.829,36.807,-0.643,0.184351,29.424,523.431,0.678,36.667,-0.716,0.161172,37.179,31.187,523.616,25.969,35
31046,620925,520,3.594,0,486.374,0.000,0.000,33.626,1.000,0.000,4,522.711,-3.324,36.277,-0.974,0.184351,29.424,522.875,-3.431,36.018,-1.063,0.162228,37.148,31.122,522.960,24.943,35
31047,620945,515,3.617,0,486.374,0.000,0.000,28.626,1.000,0.000,4,521.290,-7.711,29.554,-0.645,0.184351,29.424,521.280,-7.875,29.331,-0.737,0.202481,29.873,23.825,521.739,30.492,35
31048,620965,524,3.734,0,486.546,0.000,0.000,37.454,1.000,0.000,4,521.789,2.710,30.088,-0.476,0.184351,29.424,521.805,2.720,29.879,-0.541,0.193027,30.172,24.348,522.082,31.736,35
31049,620985,526,3.672,0,486.546,0.000,0.000,39.454,1.000,0.000,4,522.565,4.211,30.981,-0.338,0.184351,29.424,522.577,4.195,30.851,-0.383,0.183878,30.998,25.298,522.823,24.943,35
31050,621005,523,3.477,0,486.546,0.000,0.000,36.454,1.000,0.000,4,522.646,0.435,27.226,-0.726,0.184351,29.424,522.662,0.423,27.398,-0.752,0.202106,27.964,22.313,522.855,25.969,35
31051,621027,533,3.758,0,486.202,0.000,0.000,46.798,1.000,0.000,4,525.811,8.814,32.277,0.625,0.184351,29.424,525.672,8.822,32.113,0.634,0.169392,32.515,27.007,525.708,28.142,35
